LESTE,NORTE,BOUG
199794.953349253,7411941.04757801,-87.0424118041992
201294.953349253,7411941.04757801,-87.2807159423828
-127205.046650747,7413441.04757801,-91.0403442382813
-125705.046650747,7413441.04757801,-90.8055801391602
-124205.046650747,7413441.04757801,-90.808464050293
-122705.046650747,7413441.04757801,-91.167839050293
-121205.046650747,7413441.04757801,-92.6414489746094
-119705.046650747,7413441.04757801,-94.8793563842773
-118205.046650747,7413441.04757801,-94.1613540649414
-116705.046650747,7413441.04757801,-93.5580062866211
-115205.046650747,7413441.04757801,-91.9889450073242
-113705.046650747,7413441.04757801,-89.9080047607422
-112205.046650747,7413441.04757801,-88.6865844726563
-110705.046650747,7413441.04757801,-89.0562210083008
-109205.046650747,7413441.04757801,-91.0162658691406
-107705.046650747,7413441.04757801,-88.1207504272461
-106205.046650747,7413441.04757801,-86.2010498046875
-104705.046650747,7413441.04757801,-85.3594970703125
-103205.046650747,7413441.04757801,-84.2249526977539
-101705.046650747,7413441.04757801,-82.8811950683594
-100205.046650747,7413441.04757801,-82.0096206665039
-98705.046650747,7413441.04757801,-80.7282257080078
-97205.046650747,7413441.04757801,-76.9222793579102
-95705.046650747,7413441.04757801,-75.4408493041992
-94205.046650747,7413441.04757801,-78.8939971923828
-92705.046650747,7413441.04757801,-80.401252746582
-91205.046650747,7413441.04757801,-81.1592864990234
-89705.046650747,7413441.04757801,-82.8114395141602
-88205.046650747,7413441.04757801,-83.1067047119141
-86705.046650747,7413441.04757801,-81.7605667114258
-85205.046650747,7413441.04757801,-80.0179214477539
-83705.046650747,7413441.04757801,-79.3427200317383
-82205.046650747,7413441.04757801,-79.6777954101563
-80705.046650747,7413441.04757801,-80.5008010864258
-79205.046650747,7413441.04757801,-81.3793029785156
-77705.046650747,7413441.04757801,-82.1739654541016
-76205.046650747,7413441.04757801,-82.8355865478516
-74705.046650747,7413441.04757801,-83.3779373168945
-73205.046650747,7413441.04757801,-83.7666549682617
-71705.046650747,7413441.04757801,-83.8348999023438
-70205.046650747,7413441.04757801,-83.7886428833008
-68705.046650747,7413441.04757801,-83.7272644042969
-67205.046650747,7413441.04757801,-83.6957778930664
-65705.046650747,7413441.04757801,-83.7257614135742
-64205.046650747,7413441.04757801,-83.8412017822266
-62705.046650747,7413441.04757801,-84.047607421875
-61205.046650747,7413441.04757801,-84.3053131103516
-59705.046650747,7413441.04757801,-84.6197052001953
-58205.046650747,7413441.04757801,-85.0098876953125
-56705.046650747,7413441.04757801,-85.50341796875
-55205.046650747,7413441.04757801,-86.1257781982422
-53705.046650747,7413441.04757801,-86.8127746582031
-52205.046650747,7413441.04757801,-87.4978561401367
-50705.046650747,7413441.04757801,-88.1754837036133
-49205.046650747,7413441.04757801,-88.9699859619141
-47705.046650747,7413441.04757801,-89.8956680297852
-46205.046650747,7413441.04757801,-90.7057723999023
-44705.046650747,7413441.04757801,-90.7234573364258
-43205.046650747,7413441.04757801,-90.5023956298828
-41705.046650747,7413441.04757801,-90.1920547485352
-40205.046650747,7413441.04757801,-89.8669815063477
-38705.046650747,7413441.04757801,-89.5690383911133
-37205.046650747,7413441.04757801,-89.3082504272461
-35705.046650747,7413441.04757801,-89.074348449707
-34205.046650747,7413441.04757801,-88.6356964111328
-32705.046650747,7413441.04757801,-87.7775497436523
-31205.046650747,7413441.04757801,-86.7216110229492
-29705.046650747,7413441.04757801,-85.867431640625
-28205.046650747,7413441.04757801,-85.2447357177734
-26705.046650747,7413441.04757801,-84.8296432495117
-25205.046650747,7413441.04757801,-84.7063980102539
-23705.046650747,7413441.04757801,-85.2252807617188
-22205.046650747,7413441.04757801,-86.7719802856445
-20705.046650747,7413441.04757801,-89.2592315673828
-19205.046650747,7413441.04757801,-91.9976654052734
-17705.046650747,7413441.04757801,-92.2252426147461
-16205.046650747,7413441.04757801,-91.849853515625
-14705.046650747,7413441.04757801,-91.0077972412109
-13205.046650747,7413441.04757801,-89.7673950195313
-11705.046650747,7413441.04757801,-88.2040786743164
-10205.046650747,7413441.04757801,-86.4771270751953
-8705.04665074695,7413441.04757801,-84.7925796508789
-7205.04665074695,7413441.04757801,-83.1175308227539
-5705.04665074695,7413441.04757801,-81.5741882324219
-4205.04665074695,7413441.04757801,-80.1949996948242
-2705.04665074695,7413441.04757801,-79.1582412719727
-1205.04665074695,7413441.04757801,-78.6237564086914
294.953349253046,7413441.04757801,-78.528564453125
1794.95334925305,7413441.04757801,-78.6698989868164
3294.95334925305,7413441.04757801,-78.85400390625
4794.95334925305,7413441.04757801,-79.0153045654297
6294.95334925305,7413441.04757801,-79.1541976928711
7794.95334925305,7413441.04757801,-79.2791442871094
9294.95334925305,7413441.04757801,-79.3829498291016
10794.953349253,7413441.04757801,-79.4482040405273
12294.953349253,7413441.04757801,-79.4399337768555
13794.953349253,7413441.04757801,-79.3008728027344
15294.953349253,7413441.04757801,-78.9549713134766
16794.953349253,7413441.04757801,-78.3400344848633
18294.953349253,7413441.04757801,-77.4299087524414
19794.953349253,7413441.04757801,-76.2567443847656
21294.953349253,7413441.04757801,-74.8842544555664
22794.953349253,7413441.04757801,-73.3753128051758
24294.953349253,7413441.04757801,-71.7977142333984
25794.953349253,7413441.04757801,-70.1879653930664
27294.953349253,7413441.04757801,-68.6554641723633
28794.953349253,7413441.04757801,-67.2925872802734
30294.953349253,7413441.04757801,-66.7410507202148
31794.953349253,7413441.04757801,-67.1841201782227
33294.953349253,7413441.04757801,-68.2210159301758
34794.953349253,7413441.04757801,-69.5773086547852
36294.953349253,7413441.04757801,-71.3684005737305
37794.953349253,7413441.04757801,-73.369026184082
39294.953349253,7413441.04757801,-75.4187469482422
40794.953349253,7413441.04757801,-77.3368988037109
42294.953349253,7413441.04757801,-78.7207641601563
43794.953349253,7413441.04757801,-79.1335525512695
45294.953349253,7413441.04757801,-79.1358337402344
46794.953349253,7413441.04757801,-79.0887680053711
48294.953349253,7413441.04757801,-79.2111663818359
49794.953349253,7413441.04757801,-79.5086517333984
51294.953349253,7413441.04757801,-79.8830184936523
52794.953349253,7413441.04757801,-80.0536727905273
54294.953349253,7413441.04757801,-80.1778335571289
55794.953349253,7413441.04757801,-80.3976135253906
57294.953349253,7413441.04757801,-80.7157287597656
58794.953349253,7413441.04757801,-81.0843505859375
60294.953349253,7413441.04757801,-81.4984359741211
61794.953349253,7413441.04757801,-82.0850982666016
63294.953349253,7413441.04757801,-83.1295776367188
64794.953349253,7413441.04757801,-84.7611846923828
66294.953349253,7413441.04757801,-86.7398071289063
67794.953349253,7413441.04757801,-89.0495147705078
69294.953349253,7413441.04757801,-91.5119094848633
70794.953349253,7413441.04757801,-94.094841003418
72294.953349253,7413441.04757801,-96.9419784545898
73794.953349253,7413441.04757801,-99.7425384521484
75294.953349253,7413441.04757801,-102.060737609863
76794.953349253,7413441.04757801,-103.91569519043
78294.953349253,7413441.04757801,-105.735290527344
79794.953349253,7413441.04757801,-106.783668518066
81294.953349253,7413441.04757801,-106.945022583008
82794.953349253,7413441.04757801,-106.077606201172
84294.953349253,7413441.04757801,-104.378761291504
85794.953349253,7413441.04757801,-101.341796875
87294.953349253,7413441.04757801,-98.4161682128906
88794.953349253,7413441.04757801,-96.9116821289063
90294.953349253,7413441.04757801,-95.771240234375
91794.953349253,7413441.04757801,-95.0794143676758
93294.953349253,7413441.04757801,-94.9656143188477
94794.953349253,7413441.04757801,-95.0520095825195
96294.953349253,7413441.04757801,-94.6879959106445
97794.953349253,7413441.04757801,-94.3010330200195
99294.953349253,7413441.04757801,-94.0878295898438
100794.953349253,7413441.04757801,-94.0192337036133
102294.953349253,7413441.04757801,-93.7725524902344
103794.953349253,7413441.04757801,-93.6511688232422
105294.953349253,7413441.04757801,-93.6908340454102
106794.953349253,7413441.04757801,-93.9706954956055
108294.953349253,7413441.04757801,-94.1046524047852
109794.953349253,7413441.04757801,-93.394172668457
111294.953349253,7413441.04757801,-92.4365615844727
112794.953349253,7413441.04757801,-91.8427505493164
114294.953349253,7413441.04757801,-91.7829437255859
115794.953349253,7413441.04757801,-91.8862533569336
117294.953349253,7413441.04757801,-91.958984375
118794.953349253,7413441.04757801,-91.9894256591797
120294.953349253,7413441.04757801,-92.0576171875
121794.953349253,7413441.04757801,-92.2978820800781
123294.953349253,7413441.04757801,-92.7820053100586
124794.953349253,7413441.04757801,-93.3206481933594
126294.953349253,7413441.04757801,-93.8850708007813
127794.953349253,7413441.04757801,-94.5413436889648
129294.953349253,7413441.04757801,-95.2573318481445
130794.953349253,7413441.04757801,-95.9463958740234
132294.953349253,7413441.04757801,-96.455436706543
133794.953349253,7413441.04757801,-96.7957611083984
135294.953349253,7413441.04757801,-97.0678176879883
136794.953349253,7413441.04757801,-97.1980514526367
138294.953349253,7413441.04757801,-96.9685287475586
139794.953349253,7413441.04757801,-96.4356384277344
141294.953349253,7413441.04757801,-96.3837356567383
142794.953349253,7413441.04757801,-96.4542236328125
144294.953349253,7413441.04757801,-96.5857162475586
145794.953349253,7413441.04757801,-96.8321380615234
147294.953349253,7413441.04757801,-97.1286926269531
148794.953349253,7413441.04757801,-97.2024917602539
150294.953349253,7413441.04757801,-97.0586242675781
151794.953349253,7413441.04757801,-97.0954818725586
153294.953349253,7413441.04757801,-98.0592346191406
154794.953349253,7413441.04757801,-99.4330749511719
156294.953349253,7413441.04757801,-100.704849243164
157794.953349253,7413441.04757801,-101.534248352051
159294.953349253,7413441.04757801,-102.065155029297
160794.953349253,7413441.04757801,-102.651931762695
162294.953349253,7413441.04757801,-103.598457336426
163794.953349253,7413441.04757801,-104.354431152344
165294.953349253,7413441.04757801,-103.743713378906
166794.953349253,7413441.04757801,-102.630393981934
168294.953349253,7413441.04757801,-101.231201171875
169794.953349253,7413441.04757801,-99.3558197021484
171294.953349253,7413441.04757801,-97.0529861450195
172794.953349253,7413441.04757801,-94.6048583984375
174294.953349253,7413441.04757801,-93.3719863891602
175794.953349253,7413441.04757801,-92.0302963256836
177294.953349253,7413441.04757801,-89.974365234375
178794.953349253,7413441.04757801,-87.6498184204102
180294.953349253,7413441.04757801,-85.9771041870117
181794.953349253,7413441.04757801,-85.0215072631836
183294.953349253,7413441.04757801,-84.9512939453125
184794.953349253,7413441.04757801,-85.3445053100586
186294.953349253,7413441.04757801,-85.8724060058594
187794.953349253,7413441.04757801,-86.3555603027344
189294.953349253,7413441.04757801,-86.7078094482422
190794.953349253,7413441.04757801,-86.9065017700195
192294.953349253,7413441.04757801,-86.9841003417969
193794.953349253,7413441.04757801,-86.9943695068359
195294.953349253,7413441.04757801,-86.9958801269531
196794.953349253,7413441.04757801,-87.0344619750977
198294.953349253,7413441.04757801,-87.1432723999023
199794.953349253,7413441.04757801,-87.3316497802734
-127205.046650747,7414941.04757801,-91.5765533447266
-125705.046650747,7414941.04757801,-91.2888107299805
-124205.046650747,7414941.04757801,-91.0528259277344
-122705.046650747,7414941.04757801,-91.0945205688477
-121205.046650747,7414941.04757801,-91.4793167114258
-119705.046650747,7414941.04757801,-91.9550094604492
-118205.046650747,7414941.04757801,-92.6732025146484
-116705.046650747,7414941.04757801,-93.1823806762695
-115205.046650747,7414941.04757801,-92.2515563964844
-113705.046650747,7414941.04757801,-90.7149353027344
-112205.046650747,7414941.04757801,-90.3704605102539
-110705.046650747,7414941.04757801,-92.0101470947266
-109205.046650747,7414941.04757801,-92.0000076293945
-107705.046650747,7414941.04757801,-89.7111968994141
-106205.046650747,7414941.04757801,-87.6200485229492
-104705.046650747,7414941.04757801,-86.1345520019531
-103205.046650747,7414941.04757801,-84.7881164550781
-101705.046650747,7414941.04757801,-83.5447158813477
-100205.046650747,7414941.04757801,-82.4147033691406
-98705.046650747,7414941.04757801,-80.9111938476563
-97205.046650747,7414941.04757801,-78.8527679443359
-95705.046650747,7414941.04757801,-79.0683059692383
-94205.046650747,7414941.04757801,-82.232048034668
-92705.046650747,7414941.04757801,-81.870979309082
-91205.046650747,7414941.04757801,-80.4966049194336
-89705.046650747,7414941.04757801,-82.7527465820313
-88205.046650747,7414941.04757801,-82.8297424316406
-86705.046650747,7414941.04757801,-80.9402694702148
-85205.046650747,7414941.04757801,-78.2157897949219
-83705.046650747,7414941.04757801,-77.2396545410156
-82205.046650747,7414941.04757801,-77.7989044189453
-80705.046650747,7414941.04757801,-79.1059646606445
-79205.046650747,7414941.04757801,-80.2837371826172
-77705.046650747,7414941.04757801,-81.1652145385742
-76205.046650747,7414941.04757801,-81.8020935058594
-74705.046650747,7414941.04757801,-82.2520370483398
-73205.046650747,7414941.04757801,-82.5172424316406
-71705.046650747,7414941.04757801,-82.5760040283203
-70205.046650747,7414941.04757801,-82.5211563110352
-68705.046650747,7414941.04757801,-82.4412002563477
-67205.046650747,7414941.04757801,-82.3990478515625
-65705.046650747,7414941.04757801,-82.4413070678711
-64205.046650747,7414941.04757801,-82.6329574584961
-62705.046650747,7414941.04757801,-82.9725570678711
-61205.046650747,7414941.04757801,-83.3946228027344
-59705.046650747,7414941.04757801,-83.8785858154297
-58205.046650747,7414941.04757801,-84.4185104370117
-56705.046650747,7414941.04757801,-85.0438766479492
-55205.046650747,7414941.04757801,-85.7577362060547
-53705.046650747,7414941.04757801,-86.4693222045898
-52205.046650747,7414941.04757801,-87.1647872924805
-50705.046650747,7414941.04757801,-87.8642272949219
-49205.046650747,7414941.04757801,-88.6668167114258
-47705.046650747,7414941.04757801,-89.5307388305664
-46205.046650747,7414941.04757801,-90.2209243774414
-44705.046650747,7414941.04757801,-90.3955688476563
-43205.046650747,7414941.04757801,-90.2848968505859
-41705.046650747,7414941.04757801,-90.0383834838867
-40205.046650747,7414941.04757801,-89.7360153198242
-38705.046650747,7414941.04757801,-89.4180526733398
-37205.046650747,7414941.04757801,-89.1230010986328
-35705.046650747,7414941.04757801,-88.821533203125
-34205.046650747,7414941.04757801,-88.236686706543
-32705.046650747,7414941.04757801,-87.2460174560547
-31205.046650747,7414941.04757801,-86.2289657592773
-29705.046650747,7414941.04757801,-85.8442077636719
-28205.046650747,7414941.04757801,-85.8113174438477
-26705.046650747,7414941.04757801,-86.0090866088867
-25205.046650747,7414941.04757801,-86.4152603149414
-23705.046650747,7414941.04757801,-87.193977355957
-22205.046650747,7414941.04757801,-88.5160522460938
-20705.046650747,7414941.04757801,-90.1811752319336
-19205.046650747,7414941.04757801,-92.2695159912109
-17705.046650747,7414941.04757801,-92.4881210327148
-16205.046650747,7414941.04757801,-92.1648864746094
-14705.046650747,7414941.04757801,-91.2940902709961
-13205.046650747,7414941.04757801,-89.8944778442383
-11705.046650747,7414941.04757801,-88.1827621459961
-10205.046650747,7414941.04757801,-86.4332580566406
-8705.04665074695,7414941.04757801,-84.7203750610352
-7205.04665074695,7414941.04757801,-83.001953125
-5705.04665074695,7414941.04757801,-81.2323226928711
-4205.04665074695,7414941.04757801,-79.522575378418
-2705.04665074695,7414941.04757801,-78.2364807128906
-1205.04665074695,7414941.04757801,-77.6546401977539
294.953349253046,7414941.04757801,-77.5781173706055
1794.95334925305,7414941.04757801,-77.7378540039063
3294.95334925305,7414941.04757801,-77.960205078125
4794.95334925305,7414941.04757801,-78.1786575317383
6294.95334925305,7414941.04757801,-78.3813095092773
7794.95334925305,7414941.04757801,-78.5654449462891
9294.95334925305,7414941.04757801,-78.7219619750977
10794.953349253,7414941.04757801,-78.8292388916016
12294.953349253,7414941.04757801,-78.8497772216797
13794.953349253,7414941.04757801,-78.7231369018555
15294.953349253,7414941.04757801,-78.3770751953125
16794.953349253,7414941.04757801,-77.756591796875
18294.953349253,7414941.04757801,-76.8422470092773
19794.953349253,7414941.04757801,-75.6650543212891
21294.953349253,7414941.04757801,-74.2784118652344
22794.953349253,7414941.04757801,-72.7455139160156
24294.953349253,7414941.04757801,-71.1046752929688
25794.953349253,7414941.04757801,-69.4056854248047
27294.953349253,7414941.04757801,-67.4890518188477
28794.953349253,7414941.04757801,-65.8108367919922
30294.953349253,7414941.04757801,-65.2506256103516
31794.953349253,7414941.04757801,-66.1845779418945
33294.953349253,7414941.04757801,-67.9252243041992
34794.953349253,7414941.04757801,-69.9355850219727
36294.953349253,7414941.04757801,-72.101692199707
37794.953349253,7414941.04757801,-74.3449096679688
39294.953349253,7414941.04757801,-76.7233047485352
40794.953349253,7414941.04757801,-78.9817581176758
42294.953349253,7414941.04757801,-80.6559753417969
43794.953349253,7414941.04757801,-80.8707733154297
45294.953349253,7414941.04757801,-80.7039947509766
46794.953349253,7414941.04757801,-80.5182342529297
48294.953349253,7414941.04757801,-80.3087692260742
49794.953349253,7414941.04757801,-80.2489395141602
51294.953349253,7414941.04757801,-80.384162902832
52794.953349253,7414941.04757801,-80.5258026123047
54294.953349253,7414941.04757801,-80.6939544677734
55794.953349253,7414941.04757801,-80.9047470092773
57294.953349253,7414941.04757801,-81.2018432617188
58794.953349253,7414941.04757801,-81.5498809814453
60294.953349253,7414941.04757801,-81.916862487793
61794.953349253,7414941.04757801,-82.3646545410156
63294.953349253,7414941.04757801,-83.1489715576172
64794.953349253,7414941.04757801,-84.3130722045898
66294.953349253,7414941.04757801,-86.6450347900391
67794.953349253,7414941.04757801,-89.1448669433594
69294.953349253,7414941.04757801,-91.6757278442383
70794.953349253,7414941.04757801,-94.3495178222656
72294.953349253,7414941.04757801,-97.3014068603516
73794.953349253,7414941.04757801,-100.127410888672
75294.953349253,7414941.04757801,-102.562164306641
76794.953349253,7414941.04757801,-104.344589233398
78294.953349253,7414941.04757801,-106.708129882813
79794.953349253,7414941.04757801,-107.980293273926
81294.953349253,7414941.04757801,-108.257926940918
82794.953349253,7414941.04757801,-107.029067993164
84294.953349253,7414941.04757801,-105.06916809082
85794.953349253,7414941.04757801,-102.348258972168
87294.953349253,7414941.04757801,-99.5583038330078
88794.953349253,7414941.04757801,-97.3528289794922
90294.953349253,7414941.04757801,-95.665657043457
91794.953349253,7414941.04757801,-94.72998046875
93294.953349253,7414941.04757801,-94.5770797729492
94794.953349253,7414941.04757801,-94.7448120117188
96294.953349253,7414941.04757801,-94.7639694213867
97794.953349253,7414941.04757801,-94.6415176391602
99294.953349253,7414941.04757801,-94.4859085083008
100794.953349253,7414941.04757801,-94.2926406860352
102294.953349253,7414941.04757801,-93.9747161865234
103794.953349253,7414941.04757801,-93.7166061401367
105294.953349253,7414941.04757801,-93.5956802368164
106794.953349253,7414941.04757801,-93.8757476806641
108294.953349253,7414941.04757801,-93.8850784301758
109794.953349253,7414941.04757801,-93.0568313598633
111294.953349253,7414941.04757801,-91.9703369140625
112794.953349253,7414941.04757801,-91.292121887207
114294.953349253,7414941.04757801,-91.5080337524414
115794.953349253,7414941.04757801,-91.8756790161133
117294.953349253,7414941.04757801,-92.1038284301758
118794.953349253,7414941.04757801,-92.1728973388672
120294.953349253,7414941.04757801,-92.1917953491211
121794.953349253,7414941.04757801,-92.3287963867188
123294.953349253,7414941.04757801,-92.7806015014648
124794.953349253,7414941.04757801,-93.2657470703125
126294.953349253,7414941.04757801,-93.7866744995117
127794.953349253,7414941.04757801,-94.4037704467773
129294.953349253,7414941.04757801,-95.0642471313477
130794.953349253,7414941.04757801,-95.7030868530273
132294.953349253,7414941.04757801,-96.2230987548828
133794.953349253,7414941.04757801,-96.5718994140625
135294.953349253,7414941.04757801,-96.8155136108398
136794.953349253,7414941.04757801,-96.7450942993164
138294.953349253,7414941.04757801,-96.2202453613281
139794.953349253,7414941.04757801,-95.549446105957
141294.953349253,7414941.04757801,-95.978141784668
142794.953349253,7414941.04757801,-96.5120315551758
144294.953349253,7414941.04757801,-96.9922866821289
145794.953349253,7414941.04757801,-97.4462890625
147294.953349253,7414941.04757801,-97.8545150756836
148794.953349253,7414941.04757801,-98.1229248046875
150294.953349253,7414941.04757801,-98.2703857421875
151794.953349253,7414941.04757801,-98.6006317138672
153294.953349253,7414941.04757801,-99.4869766235352
154794.953349253,7414941.04757801,-100.694961547852
156294.953349253,7414941.04757801,-101.791847229004
157794.953349253,7414941.04757801,-102.478370666504
159294.953349253,7414941.04757801,-102.959754943848
160794.953349253,7414941.04757801,-103.221527099609
162294.953349253,7414941.04757801,-103.708267211914
163794.953349253,7414941.04757801,-104.045684814453
165294.953349253,7414941.04757801,-103.706451416016
166794.953349253,7414941.04757801,-102.852676391602
168294.953349253,7414941.04757801,-101.546356201172
169794.953349253,7414941.04757801,-99.8260116577148
171294.953349253,7414941.04757801,-97.6297607421875
172794.953349253,7414941.04757801,-94.08642578125
174294.953349253,7414941.04757801,-92.9839019775391
175794.953349253,7414941.04757801,-91.7086563110352
177294.953349253,7414941.04757801,-88.6062469482422
178794.953349253,7414941.04757801,-84.4751281738281
180294.953349253,7414941.04757801,-81.3658905029297
181794.953349253,7414941.04757801,-80.9950714111328
183294.953349253,7414941.04757801,-82.0748672485352
184794.953349253,7414941.04757801,-83.4323654174805
186294.953349253,7414941.04757801,-84.6007995605469
187794.953349253,7414941.04757801,-85.4873199462891
189294.953349253,7414941.04757801,-86.103889465332
190794.953349253,7414941.04757801,-86.498908996582
192294.953349253,7414941.04757801,-86.7367782592773
193794.953349253,7414941.04757801,-86.8869552612305
195294.953349253,7414941.04757801,-87.0075378417969
196794.953349253,7414941.04757801,-87.1444702148438
198294.953349253,7414941.04757801,-87.3247222900391
-127205.046650747,7416441.04757801,-92.0285110473633
-125705.046650747,7416441.04757801,-91.7214431762695
-124205.046650747,7416441.04757801,-91.3867645263672
-122705.046650747,7416441.04757801,-91.1047744750977
-121205.046650747,7416441.04757801,-90.6241760253906
-119705.046650747,7416441.04757801,-89.9463500976563
-118205.046650747,7416441.04757801,-91.4384307861328
-116705.046650747,7416441.04757801,-92.6506729125977
-115205.046650747,7416441.04757801,-92.864860534668
-113705.046650747,7416441.04757801,-92.836311340332
-112205.046650747,7416441.04757801,-93.5887680053711
-110705.046650747,7416441.04757801,-93.7845687866211
-109205.046650747,7416441.04757801,-92.8828201293945
-107705.046650747,7416441.04757801,-90.9292831420898
-106205.046650747,7416441.04757801,-88.9478759765625
-104705.046650747,7416441.04757801,-87.2442626953125
-103205.046650747,7416441.04757801,-85.7510528564453
-101705.046650747,7416441.04757801,-84.461799621582
-100205.046650747,7416441.04757801,-83.2071990966797
-98705.046650747,7416441.04757801,-81.8266448974609
-97205.046650747,7416441.04757801,-80.8225936889648
-95705.046650747,7416441.04757801,-81.4938125610352
-94205.046650747,7416441.04757801,-83.5629501342773
-92705.046650747,7416441.04757801,-84.2398910522461
-91205.046650747,7416441.04757801,-82.1538162231445
-89705.046650747,7416441.04757801,-82.6568832397461
-88205.046650747,7416441.04757801,-80.8248138427734
-86705.046650747,7416441.04757801,-80.3588562011719
-85205.046650747,7416441.04757801,-76.3718643188477
-83705.046650747,7416441.04757801,-75.2226943969727
-82205.046650747,7416441.04757801,-76.1943130493164
-80705.046650747,7416441.04757801,-78.3035507202148
-79205.046650747,7416441.04757801,-79.7379760742188
-77705.046650747,7416441.04757801,-80.554084777832
-76205.046650747,7416441.04757801,-81.05126953125
-74705.046650747,7416441.04757801,-81.3457489013672
-73205.046650747,7416441.04757801,-81.4779281616211
-71705.046650747,7416441.04757801,-81.4604949951172
-70205.046650747,7416441.04757801,-81.3478698730469
-68705.046650747,7416441.04757801,-81.2155990600586
-67205.046650747,7416441.04757801,-81.1275253295898
-65705.046650747,7416441.04757801,-81.1703109741211
-64205.046650747,7416441.04757801,-81.4313049316406
-62705.046650747,7416441.04757801,-81.9261016845703
-61205.046650747,7416441.04757801,-82.521598815918
-59705.046650747,7416441.04757801,-83.1624221801758
-58205.046650747,7416441.04757801,-83.8398056030273
-56705.046650747,7416441.04757801,-84.5841293334961
-55205.046650747,7416441.04757801,-85.3852767944336
-53705.046650747,7416441.04757801,-86.0990524291992
-52205.046650747,7416441.04757801,-86.7982177734375
-50705.046650747,7416441.04757801,-87.5166244506836
-49205.046650747,7416441.04757801,-88.279655456543
-47705.046650747,7416441.04757801,-89.0504608154297
-46205.046650747,7416441.04757801,-89.6468200683594
-44705.046650747,7416441.04757801,-89.9096603393555
-43205.046650747,7416441.04757801,-89.9176712036133
-41705.046650747,7416441.04757801,-89.7678604125977
-40205.046650747,7416441.04757801,-89.5229797363281
-38705.046650747,7416441.04757801,-89.2203369140625
-37205.046650747,7416441.04757801,-88.9193115234375
-35705.046650747,7416441.04757801,-88.5722579956055
-34205.046650747,7416441.04757801,-87.9084548950195
-32705.046650747,7416441.04757801,-86.8540725708008
-31205.046650747,7416441.04757801,-85.8049087524414
-29705.046650747,7416441.04757801,-85.8884811401367
-28205.046650747,7416441.04757801,-86.3512191772461
-26705.046650747,7416441.04757801,-86.9962158203125
-25205.046650747,7416441.04757801,-87.7533569335938
-23705.046650747,7416441.04757801,-88.6960220336914
-22205.046650747,7416441.04757801,-89.8121032714844
-20705.046650747,7416441.04757801,-91.023063659668
-19205.046650747,7416441.04757801,-92.3002548217773
-17705.046650747,7416441.04757801,-92.7758255004883
-16205.046650747,7416441.04757801,-91.9184417724609
-14705.046650747,7416441.04757801,-90.8196792602539
-13205.046650747,7416441.04757801,-89.2096557617188
-11705.046650747,7416441.04757801,-87.4291381835938
-10205.046650747,7416441.04757801,-85.7875671386719
-8705.04665074695,7416441.04757801,-84.1505432128906
-7205.04665074695,7416441.04757801,-82.4004898071289
-5705.04665074695,7416441.04757801,-80.4217681884766
-4205.04665074695,7416441.04757801,-78.4340057373047
-2705.04665074695,7416441.04757801,-76.9435806274414
-1205.04665074695,7416441.04757801,-76.5064163208008
294.953349253046,7416441.04757801,-76.6081237792969
1794.95334925305,7416441.04757801,-76.8854827880859
3294.95334925305,7416441.04757801,-77.1837615966797
4794.95334925305,7416441.04757801,-77.4607543945313
6294.95334925305,7416441.04757801,-77.7129516601563
7794.95334925305,7416441.04757801,-77.9403076171875
9294.95334925305,7416441.04757801,-78.133903503418
10794.953349253,7416441.04757801,-78.2722015380859
12294.953349253,7416441.04757801,-78.3177719116211
13794.953349253,7416441.04757801,-78.2114562988281
15294.953349253,7416441.04757801,-77.8865432739258
16794.953349253,7416441.04757801,-77.292236328125
18294.953349253,7416441.04757801,-76.417350769043
19794.953349253,7416441.04757801,-75.2910232543945
21294.953349253,7416441.04757801,-73.9732818603516
22794.953349253,7416441.04757801,-72.515739440918
24294.953349253,7416441.04757801,-70.9650039672852
25794.953349253,7416441.04757801,-69.1952438354492
27294.953349253,7416441.04757801,-67.1034698486328
28794.953349253,7416441.04757801,-65.2654113769531
30294.953349253,7416441.04757801,-64.6023101806641
31794.953349253,7416441.04757801,-66.0639724731445
33294.953349253,7416441.04757801,-68.4075241088867
34794.953349253,7416441.04757801,-70.8629150390625
36294.953349253,7416441.04757801,-73.2052383422852
37794.953349253,7416441.04757801,-75.6082229614258
39294.953349253,7416441.04757801,-78.153190612793
40794.953349253,7416441.04757801,-80.3834686279297
42294.953349253,7416441.04757801,-81.7804183959961
43794.953349253,7416441.04757801,-82.0941848754883
45294.953349253,7416441.04757801,-81.977783203125
46794.953349253,7416441.04757801,-81.6083602905273
48294.953349253,7416441.04757801,-81.0421142578125
49794.953349253,7416441.04757801,-80.65966796875
51294.953349253,7416441.04757801,-80.6589965820313
52794.953349253,7416441.04757801,-80.8447113037109
54294.953349253,7416441.04757801,-81.0881729125977
55794.953349253,7416441.04757801,-81.4194183349609
57294.953349253,7416441.04757801,-81.8128433227539
58794.953349253,7416441.04757801,-82.2310943603516
60294.953349253,7416441.04757801,-82.6378021240234
61794.953349253,7416441.04757801,-83.1463165283203
63294.953349253,7416441.04757801,-83.9433670043945
64794.953349253,7416441.04757801,-85.1231689453125
66294.953349253,7416441.04757801,-87.0777587890625
67794.953349253,7416441.04757801,-89.3381881713867
69294.953349253,7416441.04757801,-91.6706466674805
70794.953349253,7416441.04757801,-94.1866302490234
72294.953349253,7416441.04757801,-96.9577026367188
73794.953349253,7416441.04757801,-99.5318603515625
